title,url,year,rating,genres,streams
It's Christmas,https://uflix.cc/movie/its-christmas-2024,,,,"/movie/its-christmas-2024?api=stream1, /movie/its-christmas-2024?api=stream2, /movie/its-christmas-2024?api=stream3, /movie/its-christmas-2024?api=stream4, /movie/its-christmas-2024?api=stream5"
Avicii - I'm Tim,https://uflix.cc/movie/avicii-im-tim-2024,,,,"/movie/avicii-im-tim-2024?api=stream1, /movie/avicii-im-tim-2024?api=stream2, /movie/avicii-im-tim-2024?api=stream3, /movie/avicii-im-tim-2024?api=stream4, /movie/avicii-im-tim-2024?api=stream5"
Nutcrackers,https://uflix.cc/movie/nutcrackers-2024,,,,"/movie/nutcrackers-2024?api=stream1, /movie/nutcrackers-2024?api=stream2, /movie/nutcrackers-2024?api=stream3, /movie/nutcrackers-2024?api=stream4, /movie/nutcrackers-2024?api=stream5"
Nosferatu,https://uflix.cc/movie/nosferatu-2024,,,,"/movie/nosferatu-2024?api=stream1, /movie/nosferatu-2024?api=stream2, /movie/nosferatu-2024?api=stream3, /movie/nosferatu-2024?api=stream4, /movie/nosferatu-2024?api=stream5"
Anuja,https://uflix.cc/movie/anuja-2024,,,,"/movie/anuja-2024?api=stream1, /movie/anuja-2024?api=stream2, /movie/anuja-2024?api=stream3, /movie/anuja-2024?api=stream4, /movie/anuja-2024?api=stream5"
Night Is Not Eternal,https://uflix.cc/movie/night-is-not-eternal-2024,,,,"/movie/night-is-not-eternal-2024?api=stream1, /movie/night-is-not-eternal-2024?api=stream2, /movie/night-is-not-eternal-2024?api=stream3, /movie/night-is-not-eternal-2024?api=stream4, /movie/night-is-not-eternal-2024?api=stream5"
Goodrich,https://uflix.cc/movie/goodrich-2024,,,,"/movie/goodrich-2024?api=stream1, /movie/goodrich-2024?api=stream2, /movie/goodrich-2024?api=stream3, /movie/goodrich-2024?api=stream4, /movie/goodrich-2024?api=stream5"
Fierce Town,https://uflix.cc/movie/fierce-town-2025,,,,"/movie/fierce-town-2025?api=stream1, /movie/fierce-town-2025?api=stream2, /movie/fierce-town-2025?api=stream3, /movie/fierce-town-2025?api=stream4, /movie/fierce-town-2025?api=stream5"
Halinghing,https://uflix.cc/movie/halinghing-2024,,,,"/movie/halinghing-2024?api=stream1, /movie/halinghing-2024?api=stream2, /movie/halinghing-2024?api=stream3, /movie/halinghing-2024?api=stream4, /movie/halinghing-2024?api=stream5"
Home Sweet Christmas,https://uflix.cc/movie/home-sweet-christmas-2024,,,,"/movie/home-sweet-christmas-2024?api=stream1, /movie/home-sweet-christmas-2024?api=stream2, /movie/home-sweet-christmas-2024?api=stream3, /movie/home-sweet-christmas-2024?api=stream4, /movie/home-sweet-christmas-2024?api=stream5"
Raduaa Returns,https://uflix.cc/movie/raduaa-returns-2024,,,,"/movie/raduaa-returns-2024?api=stream1, /movie/raduaa-returns-2024?api=stream2, /movie/raduaa-returns-2024?api=stream3, /movie/raduaa-returns-2024?api=stream4, /movie/raduaa-returns-2024?api=stream5"
Culprit,https://uflix.cc/movie/culprit-2025,,,,"/movie/culprit-2025?api=stream1, /movie/culprit-2025?api=stream2, /movie/culprit-2025?api=stream3, /movie/culprit-2025?api=stream4, /movie/culprit-2025?api=stream5"
Ride the Snake,https://uflix.cc/movie/ride-the-snake-2025,,,,"/movie/ride-the-snake-2025?api=stream1, /movie/ride-the-snake-2025?api=stream2, /movie/ride-the-snake-2025?api=stream3, /movie/ride-the-snake-2025?api=stream4, /movie/ride-the-snake-2025?api=stream5"
Death of a Unicorn,https://uflix.cc/movie/death-of-a-unicorn-2025,,,,"/movie/death-of-a-unicorn-2025?api=stream1, /movie/death-of-a-unicorn-2025?api=stream2, /movie/death-of-a-unicorn-2025?api=stream3, /movie/death-of-a-unicorn-2025?api=stream4, /movie/death-of-a-unicorn-2025?api=stream5"
The Pastor,https://uflix.cc/movie/the-pastor-2024,,,,"/movie/the-pastor-2024?api=stream1, /movie/the-pastor-2024?api=stream2, /movie/the-pastor-2024?api=stream3, /movie/the-pastor-2024?api=stream4, /movie/the-pastor-2024?api=stream5"
Straight,https://uflix.cc/movie/straight-2024,,,,"/movie/straight-2024?api=stream1, /movie/straight-2024?api=stream2, /movie/straight-2024?api=stream3, /movie/straight-2024?api=stream4, /movie/straight-2024?api=stream5"
Lilies Not for Me,https://uflix.cc/movie/lilies-not-for-me-2025,,,,"/movie/lilies-not-for-me-2025?api=stream1, /movie/lilies-not-for-me-2025?api=stream2, /movie/lilies-not-for-me-2025?api=stream3, /movie/lilies-not-for-me-2025?api=stream4, /movie/lilies-not-for-me-2025?api=stream5"
Sonic the Hedgehog 3,https://uflix.cc/movie/sonic-the-hedgehog-3-2024,,,,"/movie/sonic-the-hedgehog-3-2024?api=stream1, /movie/sonic-the-hedgehog-3-2024?api=stream2, /movie/sonic-the-hedgehog-3-2024?api=stream3, /movie/sonic-the-hedgehog-3-2024?api=stream4, /movie/sonic-the-hedgehog-3-2024?api=stream5"
Trainwreck: The Astroworld Tragedy,https://uflix.cc/movie/trainwreck-the-astroworld-tragedy-2025,,,,"/movie/trainwreck-the-astroworld-tragedy-2025?api=stream1, /movie/trainwreck-the-astroworld-tragedy-2025?api=stream2, /movie/trainwreck-the-astroworld-tragedy-2025?api=stream3, /movie/trainwreck-the-astroworld-tragedy-2025?api=stream4, /movie/trainwreck-the-astroworld-tragedy-2025?api=stream5"
Jim Gaffigan: The Skinny,https://uflix.cc/movie/jim-gaffigan-the-skinny-2024,,,,"/movie/jim-gaffigan-the-skinny-2024?api=stream1, /movie/jim-gaffigan-the-skinny-2024?api=stream2, /movie/jim-gaffigan-the-skinny-2024?api=stream3, /movie/jim-gaffigan-the-skinny-2024?api=stream4, /movie/jim-gaffigan-the-skinny-2024?api=stream5"
Silent Bite,https://uflix.cc/movie/silent-bite-2024,,,,"/movie/silent-bite-2024?api=stream1, /movie/silent-bite-2024?api=stream2, /movie/silent-bite-2024?api=stream3, /movie/silent-bite-2024?api=stream4, /movie/silent-bite-2024?api=stream5"
Bring Them Down,https://uflix.cc/movie/bring-them-down-2025,,,,"/movie/bring-them-down-2025?api=stream1, /movie/bring-them-down-2025?api=stream2, /movie/bring-them-down-2025?api=stream3, /movie/bring-them-down-2025?api=stream4, /movie/bring-them-down-2025?api=stream5"
Salvable,https://uflix.cc/movie/salvable-2025,,,,"/movie/salvable-2025?api=stream1, /movie/salvable-2025?api=stream2, /movie/salvable-2025?api=stream3, /movie/salvable-2025?api=stream4, /movie/salvable-2025?api=stream5"
Get Away,https://uflix.cc/movie/get-away-2024,,,,"/movie/get-away-2024?api=stream1, /movie/get-away-2024?api=stream2, /movie/get-away-2024?api=stream3, /movie/get-away-2024?api=stream4, /movie/get-away-2024?api=stream5"
Bob Trevino Likes It,https://uflix.cc/movie/bob-trevino-likes-it-2025,,,,"/movie/bob-trevino-likes-it-2025?api=stream1, /movie/bob-trevino-likes-it-2025?api=stream2, /movie/bob-trevino-likes-it-2025?api=stream3, /movie/bob-trevino-likes-it-2025?api=stream4, /movie/bob-trevino-likes-it-2025?api=stream5"
Mrs.,https://uflix.cc/movie/mrs-2023,,,,"/movie/mrs-2023?api=stream1, /movie/mrs-2023?api=stream2, /movie/mrs-2023?api=stream3, /movie/mrs-2023?api=stream4, /movie/mrs-2023?api=stream5"
Martha,https://uflix.cc/movie/martha-2024,,,,"/movie/martha-2024?api=stream1, /movie/martha-2024?api=stream2, /movie/martha-2024?api=stream3, /movie/martha-2024?api=stream4, /movie/martha-2024?api=stream5"
Let's Start A Cult,https://uflix.cc/movie/lets-start-a-cult-2024,,,,"/movie/lets-start-a-cult-2024?api=stream1, /movie/lets-start-a-cult-2024?api=stream2, /movie/lets-start-a-cult-2024?api=stream3, /movie/lets-start-a-cult-2024?api=stream4, /movie/lets-start-a-cult-2024?api=stream5"
11 Rebels,https://uflix.cc/movie/11-rebels-2024,,,,"/movie/11-rebels-2024?api=stream1, /movie/11-rebels-2024?api=stream2, /movie/11-rebels-2024?api=stream3, /movie/11-rebels-2024?api=stream4, /movie/11-rebels-2024?api=stream5"
The Last Cabin,https://uflix.cc/movie/the-last-cabin-2025,,,,"/movie/the-last-cabin-2025?api=stream1, /movie/the-last-cabin-2025?api=stream2, /movie/the-last-cabin-2025?api=stream3, /movie/the-last-cabin-2025?api=stream4, /movie/the-last-cabin-2025?api=stream5"
Shadow of God,https://uflix.cc/movie/shadow-of-god-2025,,,,"/movie/shadow-of-god-2025?api=stream1, /movie/shadow-of-god-2025?api=stream2, /movie/shadow-of-god-2025?api=stream3, /movie/shadow-of-god-2025?api=stream4, /movie/shadow-of-god-2025?api=stream5"
'Twas the Date Before Christmas,https://uflix.cc/movie/twas-the-date-before-christmas-2024,,,,"/movie/twas-the-date-before-christmas-2024?api=stream1, /movie/twas-the-date-before-christmas-2024?api=stream2, /movie/twas-the-date-before-christmas-2024?api=stream3, /movie/twas-the-date-before-christmas-2024?api=stream4, /movie/twas-the-date-before-christmas-2024?api=stream5"
Ilana Glazer: Human Magic,https://uflix.cc/movie/ilana-glazer-human-magic-2024,,,,"/movie/ilana-glazer-human-magic-2024?api=stream1, /movie/ilana-glazer-human-magic-2024?api=stream2, /movie/ilana-glazer-human-magic-2024?api=stream3, /movie/ilana-glazer-human-magic-2024?api=stream4, /movie/ilana-glazer-human-magic-2024?api=stream5"
Kahar: Kapla High Council,https://uflix.cc/movie/kahar-kapla-high-council-2024,,,,"/movie/kahar-kapla-high-council-2024?api=stream1, /movie/kahar-kapla-high-council-2024?api=stream2, /movie/kahar-kapla-high-council-2024?api=stream3, /movie/kahar-kapla-high-council-2024?api=stream4, /movie/kahar-kapla-high-council-2024?api=stream5"
Amongst the Wolves,https://uflix.cc/movie/amongst-the-wolves-2025,,,,"/movie/amongst-the-wolves-2025?api=stream1, /movie/amongst-the-wolves-2025?api=stream2, /movie/amongst-the-wolves-2025?api=stream3, /movie/amongst-the-wolves-2025?api=stream4, /movie/amongst-the-wolves-2025?api=stream5"
Opus,https://uflix.cc/movie/opus-2025,,,,"/movie/opus-2025?api=stream1, /movie/opus-2025?api=stream2, /movie/opus-2025?api=stream3, /movie/opus-2025?api=stream4, /movie/opus-2025?api=stream5"
Clown in a Cornfield,https://uflix.cc/movie/clown-in-a-cornfield-2025,,,,"/movie/clown-in-a-cornfield-2025?api=stream1, /movie/clown-in-a-cornfield-2025?api=stream2, /movie/clown-in-a-cornfield-2025?api=stream3, /movie/clown-in-a-cornfield-2025?api=stream4, /movie/clown-in-a-cornfield-2025?api=stream5"
Christmas Wreaths and Ribbons,https://uflix.cc/movie/christmas-wreaths-and-ribbons-2024,,,,"/movie/christmas-wreaths-and-ribbons-2024?api=stream1, /movie/christmas-wreaths-and-ribbons-2024?api=stream2, /movie/christmas-wreaths-and-ribbons-2024?api=stream3, /movie/christmas-wreaths-and-ribbons-2024?api=stream4, /movie/christmas-wreaths-and-ribbons-2024?api=stream5"
Doc of Chucky,https://uflix.cc/movie/doc-of-chucky-2024,,,,"/movie/doc-of-chucky-2024?api=stream1, /movie/doc-of-chucky-2024?api=stream2, /movie/doc-of-chucky-2024?api=stream3, /movie/doc-of-chucky-2024?api=stream4, /movie/doc-of-chucky-2024?api=stream5"
Bougainvillea,https://uflix.cc/movie/bougainvillea-2024,,,,"/movie/bougainvillea-2024?api=stream1, /movie/bougainvillea-2024?api=stream2, /movie/bougainvillea-2024?api=stream3, /movie/bougainvillea-2024?api=stream4, /movie/bougainvillea-2024?api=stream5"
Screamboat,https://uflix.cc/movie/screamboat-2025,,,,"/movie/screamboat-2025?api=stream1, /movie/screamboat-2025?api=stream2, /movie/screamboat-2025?api=stream3, /movie/screamboat-2025?api=stream4, /movie/screamboat-2025?api=stream5"
Ad Vitam,https://uflix.cc/movie/ad-vitam-2025,,,,"/movie/ad-vitam-2025?api=stream1, /movie/ad-vitam-2025?api=stream2, /movie/ad-vitam-2025?api=stream3, /movie/ad-vitam-2025?api=stream4, /movie/ad-vitam-2025?api=stream5"
Babygirl,https://uflix.cc/movie/babygirl-2024,,,,"/movie/babygirl-2024?api=stream1, /movie/babygirl-2024?api=stream2, /movie/babygirl-2024?api=stream3, /movie/babygirl-2024?api=stream4, /movie/babygirl-2024?api=stream5"
Marco: The Invented Truth,https://uflix.cc/movie/marco-the-invented-truth-2024,,,,"/movie/marco-the-invented-truth-2024?api=stream1, /movie/marco-the-invented-truth-2024?api=stream2, /movie/marco-the-invented-truth-2024?api=stream3, /movie/marco-the-invented-truth-2024?api=stream4, /movie/marco-the-invented-truth-2024?api=stream5"
Memoir of a Snail,https://uflix.cc/movie/memoir-of-a-snail-2024,,,,"/movie/memoir-of-a-snail-2024?api=stream1, /movie/memoir-of-a-snail-2024?api=stream2, /movie/memoir-of-a-snail-2024?api=stream3, /movie/memoir-of-a-snail-2024?api=stream4, /movie/memoir-of-a-snail-2024?api=stream5"
Hidden Face,https://uflix.cc/movie/hidden-face-2024,,,,"/movie/hidden-face-2024?api=stream1, /movie/hidden-face-2024?api=stream2, /movie/hidden-face-2024?api=stream3, /movie/hidden-face-2024?api=stream4, /movie/hidden-face-2024?api=stream5"
Trapped Inn,https://uflix.cc/movie/trapped-inn-2024,,,,"/movie/trapped-inn-2024?api=stream1, /movie/trapped-inn-2024?api=stream2, /movie/trapped-inn-2024?api=stream3, /movie/trapped-inn-2024?api=stream4, /movie/trapped-inn-2024?api=stream5"
Defying Gravity: The Curtain Rises on Wicked,https://uflix.cc/movie/defying-gravity-the-curtain-rises-on-wicked-2024,,,,"/movie/defying-gravity-the-curtain-rises-on-wicked-2024?api=stream1, /movie/defying-gravity-the-curtain-rises-on-wicked-2024?api=stream2, /movie/defying-gravity-the-curtain-rises-on-wicked-2024?api=stream3, /movie/defying-gravity-the-curtain-rises-on-wicked-2024?api=stream4, /movie/defying-gravity-the-curtain-rises-on-wicked-2024?api=stream5"
Tin Soldier,https://uflix.cc/movie/tin-soldier-2025,,,,"/movie/tin-soldier-2025?api=stream1, /movie/tin-soldier-2025?api=stream2, /movie/tin-soldier-2025?api=stream3, /movie/tin-soldier-2025?api=stream4, /movie/tin-soldier-2025?api=stream5"
Holland,https://uflix.cc/movie/holland-2025,,,,"/movie/holland-2025?api=stream1, /movie/holland-2025?api=stream2, /movie/holland-2025?api=stream3, /movie/holland-2025?api=stream4, /movie/holland-2025?api=stream5"
Culpa tuya,https://uflix.cc/movie/culpa-tuya-2024,,,,"/movie/culpa-tuya-2024?api=stream1, /movie/culpa-tuya-2024?api=stream2, /movie/culpa-tuya-2024?api=stream3, /movie/culpa-tuya-2024?api=stream4, /movie/culpa-tuya-2024?api=stream5"
The Groomsmen: First Look,https://uflix.cc/movie/the-groomsmen-first-look-2024,,,,"/movie/the-groomsmen-first-look-2024?api=stream1, /movie/the-groomsmen-first-look-2024?api=stream2, /movie/the-groomsmen-first-look-2024?api=stream3, /movie/the-groomsmen-first-look-2024?api=stream4, /movie/the-groomsmen-first-look-2024?api=stream5"
Bank of Dave 2: The Loan Ranger,https://uflix.cc/movie/bank-of-dave-2-the-loan-ranger-2025,,,,"/movie/bank-of-dave-2-the-loan-ranger-2025?api=stream1, /movie/bank-of-dave-2-the-loan-ranger-2025?api=stream2, /movie/bank-of-dave-2-the-loan-ranger-2025?api=stream3, /movie/bank-of-dave-2-the-loan-ranger-2025?api=stream4, /movie/bank-of-dave-2-the-loan-ranger-2025?api=stream5"
A Flower of Mine,https://uflix.cc/movie/a-flower-of-mine-2024,,,,"/movie/a-flower-of-mine-2024?api=stream1, /movie/a-flower-of-mine-2024?api=stream2, /movie/a-flower-of-mine-2024?api=stream3, /movie/a-flower-of-mine-2024?api=stream4, /movie/a-flower-of-mine-2024?api=stream5"
The Stoic,https://uflix.cc/movie/the-stoic-2024,,,,"/movie/the-stoic-2024?api=stream1, /movie/the-stoic-2024?api=stream2, /movie/the-stoic-2024?api=stream3, /movie/the-stoic-2024?api=stream4, /movie/the-stoic-2024?api=stream5"
Love Of The Irish,https://uflix.cc/movie/love-of-the-irish-2025,,,,"/movie/love-of-the-irish-2025?api=stream1, /movie/love-of-the-irish-2025?api=stream2, /movie/love-of-the-irish-2025?api=stream3, /movie/love-of-the-irish-2025?api=stream4, /movie/love-of-the-irish-2025?api=stream5"
Gabriel Iglesias: Legend of Fluffy,https://uflix.cc/movie/gabriel-iglesias-legend-of-fluffy-2025,,,,"/movie/gabriel-iglesias-legend-of-fluffy-2025?api=stream1, /movie/gabriel-iglesias-legend-of-fluffy-2025?api=stream2, /movie/gabriel-iglesias-legend-of-fluffy-2025?api=stream3, /movie/gabriel-iglesias-legend-of-fluffy-2025?api=stream4, /movie/gabriel-iglesias-legend-of-fluffy-2025?api=stream5"
Deva,https://uflix.cc/movie/deva-2025,,,,"/movie/deva-2025?api=stream1, /movie/deva-2025?api=stream2, /movie/deva-2025?api=stream3, /movie/deva-2025?api=stream4, /movie/deva-2025?api=stream5"
Moana 2,https://uflix.cc/movie/moana-2-2024,,,,"/movie/moana-2-2024?api=stream1, /movie/moana-2-2024?api=stream2, /movie/moana-2-2024?api=stream3, /movie/moana-2-2024?api=stream4, /movie/moana-2-2024?api=stream5"
Blood pay,https://uflix.cc/movie/blood-pay-2025,,,,"/movie/blood-pay-2025?api=stream1, /movie/blood-pay-2025?api=stream2, /movie/blood-pay-2025?api=stream3, /movie/blood-pay-2025?api=stream4, /movie/blood-pay-2025?api=stream5"
How to Train Your Dragon,https://uflix.cc/movie/how-to-train-your-dragon-2025,,,,"/movie/how-to-train-your-dragon-2025?api=stream1, /movie/how-to-train-your-dragon-2025?api=stream2, /movie/how-to-train-your-dragon-2025?api=stream3, /movie/how-to-train-your-dragon-2025?api=stream4, /movie/how-to-train-your-dragon-2025?api=stream5"
The Last Dance,https://uflix.cc/movie/the-last-dance-2024,,,,"/movie/the-last-dance-2024?api=stream1, /movie/the-last-dance-2024?api=stream2, /movie/the-last-dance-2024?api=stream3, /movie/the-last-dance-2024?api=stream4, /movie/the-last-dance-2024?api=stream5"
Last ExMas,https://uflix.cc/movie/last-exmas-2024,,,,"/movie/last-exmas-2024?api=stream1, /movie/last-exmas-2024?api=stream2, /movie/last-exmas-2024?api=stream3, /movie/last-exmas-2024?api=stream4, /movie/last-exmas-2024?api=stream5"
Phule,https://uflix.cc/movie/phule-2025,,,,"/movie/phule-2025?api=stream1, /movie/phule-2025?api=stream2, /movie/phule-2025?api=stream3, /movie/phule-2025?api=stream4, /movie/phule-2025?api=stream5"
Trading Up Christmas,https://uflix.cc/movie/trading-up-christmas-2024,,,,"/movie/trading-up-christmas-2024?api=stream1, /movie/trading-up-christmas-2024?api=stream2, /movie/trading-up-christmas-2024?api=stream3, /movie/trading-up-christmas-2024?api=stream4, /movie/trading-up-christmas-2024?api=stream5"
Presence,https://uflix.cc/movie/presence-2025,,,,"/movie/presence-2025?api=stream1, /movie/presence-2025?api=stream2, /movie/presence-2025?api=stream3, /movie/presence-2025?api=stream4, /movie/presence-2025?api=stream5"
Bad Influence,https://uflix.cc/movie/bad-influence-2025,,,,"/movie/bad-influence-2025?api=stream1, /movie/bad-influence-2025?api=stream2, /movie/bad-influence-2025?api=stream3, /movie/bad-influence-2025?api=stream4, /movie/bad-influence-2025?api=stream5"
Grand Theft Hamlet,https://uflix.cc/movie/grand-theft-hamlet-2024,,,,"/movie/grand-theft-hamlet-2024?api=stream1, /movie/grand-theft-hamlet-2024?api=stream2, /movie/grand-theft-hamlet-2024?api=stream3, /movie/grand-theft-hamlet-2024?api=stream4, /movie/grand-theft-hamlet-2024?api=stream5"
Yo Yo Honey Singh: Famous,https://uflix.cc/movie/yo-yo-honey-singh-famous-2024,,,,"/movie/yo-yo-honey-singh-famous-2024?api=stream1, /movie/yo-yo-honey-singh-famous-2024?api=stream2, /movie/yo-yo-honey-singh-famous-2024?api=stream3, /movie/yo-yo-honey-singh-famous-2024?api=stream4, /movie/yo-yo-honey-singh-famous-2024?api=stream5"
Jönssonligan kommer tillbaka,https://uflix.cc/movie/jnssonligan-kommer-tillbaka-2024,,,,"/movie/jnssonligan-kommer-tillbaka-2024?api=stream1, /movie/jnssonligan-kommer-tillbaka-2024?api=stream2, /movie/jnssonligan-kommer-tillbaka-2024?api=stream3, /movie/jnssonligan-kommer-tillbaka-2024?api=stream4, /movie/jnssonligan-kommer-tillbaka-2024?api=stream5"
